Mouth_Width,Mouth_Height,Mouth_Ratio,Smile_Curve,Left_Eye_Ratio,Right_Eye_Ratio,Left_Brow_Eye_Dist,Right_Brow_Eye_Dist,Left_Brow_Tilt,Brow_Gap,Label,Image_Name,Person_ID,Image_Path
0.9232921874757355,0.604051222051137,0.6542355453770872,0.3728850530781452,0.35920099454068066,0.3748967319228334,0.4118868610048777,0.40493577709830103,-0.18357436257641435,0.44863456458733136,Surprised,Surprised.png,10,10\Surprised.png
0.749411690110378,0.00036501952937667635,0.0004870741237687262,-0.05985552424837186,0.3720085096981083,0.3505231214128129,0.2716050573149409,0.262573427986287,-0.06222110875638668,0.45645333853584574,Anger,Anger.png,11,11\Anger.png
0.8225754274235252,0.003185905813598439,0.003873081828490195,-0.00031736694151819557,0.27278518343299674,0.2927397204301092,0.44082930980101864,0.4214461500210689,-0.10919544053867883,0.4376511612199169,Contempt,Contempt.png,11,11\Contempt.png
0.8298504097784596,0.002160732720805882,0.0026037585709262332,-0.007773608068536682,0.3360370456511511,0.3146598300030018,0.3508496714638223,0.3437452335664237,-0.10833649361380508,0.42407592960348467,Disgust,Disgust.png,11,11\Disgust.png
0.7507004044957442,0.20971490866822284,0.2793586203679625,0.07439505953848174,0.46219775546644715,0.4585318342160822,0.39522613424733966,0.3847038254991487,-0.1308481823046753,0.43473622598885514,Fear,Fear.png,11,11\Fear.png
0.998869870269926,0.13685927412632864,0.13701398068535625,-0.07986750975798176,0.32527120305878965,0.30328295805278044,0.3540756244635591,0.33311559923111567,-0.0836640928821201,0.44239168101933013,Happy,Happy.png,11,11\Happy.png
0.7798361949970253,0.0011367261145410988,0.0014576454185997565,-0.046241589146594396,0.36530829622673805,0.3571671206805458,0.3428597933099131,0.32781490227973764,-0.07704693870473957,0.4585266680005092,Neutral,Neutral.png,11,11\Neutral.png
0.8191664706115993,0.0024918173464365447,0.003041890011301507,-0.02099884638011263,0.33071875846831295,0.3390475952099672,0.39118870088959795,0.38509606935680907,-0.10908198847372282,0.4358694424934459,Sad,Sad.png,11,11\Sad.png
0.8132803204486155,0.0005514064509069659,0.000678002109531796,-0.047410504340240925,0.42819588392980223,0.3779066484683405,0.41506891590088124,0.39737440622702747,-0.12200527465481796,0.4528888388212052,Surprised,Surprised.png,11,11\Surprised.png
0.7758771078969439,0.0015630513957789935,0.002014557931033422,-0.010601645511961843,0.3838687327709911,0.3953275788910369,0.31483910643951507,0.2485939701112668,-0.08707446423417148,0.4344397142302215,Anger,Anger.png,12,12\Anger.png
0.7647870388413927,0.0020159789689599287,0.0026359969907662445,-0.015242444714762892,0.3135631616205743,0.355993126386279,0.30167095503975727,0.2934725402622549,-0.072423633046519,0.4125947306518197,Contempt,Contempt.png,12,12\Contempt.png
0.7473223976389753,0.0011917706457880608,0.0015947187650664104,-0.004244774220782625,0.33584809408019023,0.4428332245679243,0.33091883920669674,0.29002453807418604,-0.0804955042765242,0.46786654558004814,Disgust,Disgust.png,12,12\Disgust.png
0.7375907552197901,0.0034187325943447876,0.00463499296209739,0.013018162962292629,0.4200085618287904,0.474734928443652,0.3218930985523042,0.2798659025360177,-0.088349653228886,0.4485892492014099,Fear,Fear.png,12,12\Fear.png
0.9808361402409674,0.1710703760750322,0.17441262066504173,-0.03902750904850458,0.2999874615502796,0.2548938474273527,0.2630829092464843,0.25353468225199016,-0.07559534849060164,0.416528406554868,Happy,Happy.png,12,12\Happy.png
0.7252122671490537,0.0024183414096297685,0.0033346623940523202,-0.03192796024601045,0.35035666760118644,0.3460240699316681,0.2960856356492852,0.2881823794481932,-0.08709532493730901,0.4273411559672578,Neutral,Neutral.png,12,12\Neutral.png
0.7480789246361309,0.001528211947386383,0.0020428458204244837,0.008326437264985472,0.3059397440988619,0.3200601354687744,0.32633597122388586,0.32952646852715006,-0.10022741681535659,0.40219028744745144,Sad,Sad.png,12,12\Sad.png
0.6713963084225553,0.04638802940789598,0.0690917714830946,0.007959958662868,0.41884648802068364,0.41115886416261593,0.31392595012379865,0.2953157572740233,-0.0768567118038531,0.4458194947438051,Surprised,Surprised.png,12,12\Surprised.png
0.6740384479895872,0.003145657933921468,0.004666875126231577,-0.08261903203603661,0.39325215125713636,0.3446850562707611,0.17757753627413145,0.18362952884857475,-0.032370366521438584,0.40333755152477935,Anger,Anger.png,13,13\Anger.png
0.7001641568924204,0.002886405316998393,0.004122463519620537,-0.0768818709877457,0.3774373788574559,0.36905028401580736,0.3225336718595372,0.2349611227088915,-0.07897410514320127,0.41438738298617794,Contempt,Contempt.png,13,13\Contempt.png
0.7073447156321543,0.0020456762845128024,0.0028920459109370348,-0.031695631870367655,0.3684795866258925,0.3441216169430735,0.23488229485532006,0.2430583764954809,-0.06883791847999572,0.37966221431465436,Disgust,Disgust.png,13,13\Disgust.png
0.7025345492550548,0.002390488873691725,0.0034026589490404,-0.05112342643603282,0.4218144995981868,0.4274316877373492,0.3338247528382094,0.3100412256129865,-0.1009656538206638,0.41236583455379805,Fear,Fear.png,13,13\Fear.png
0.8089852327268562,0.0024027424654560763,0.0029700659519966534,-0.09589439383854136,0.3697408507887546,0.3393966613187023,0.28474323976583793,0.26926237076244575,-0.0840256594450084,0.37717170075606327,Happy,Happy.png,13,13\Happy.png
0.7276377990436229,0.0027249341680916045,0.0037448994908918275,-0.055824164323056,0.3438148408662794,0.342078333614745,0.3057250522080273,0.27386613308916413,-0.08569338292269416,0.3925001204665993,Neutral,Neutral.png,13,13\Neutral.png
0.7025925365957197,0.001557704710404476,0.00221707805333939,-0.06059771604268438,0.3646777135406355,0.37948895288286016,0.34351709368228717,0.3244486139847996,-0.11372816961550572,0.387398070377235,Sad,Sad.png,13,13\Sad.png
0.642291889537618,0.2093823458466888,0.32599200342607193,0.03911221988886689,0.40608324557240955,0.42694429384787835,0.3610197489784114,0.3418423380625935,-0.10986792766648983,0.41141136034101805,Surprised,Surprised.png,13,13\Surprised.png
0.6126582703649704,0.0003381878942233066,0.000551999962429105,-0.05986979929815783,0.3573767566856231,0.35205364981908216,0.1569530829195934,0.1897381068779301,-0.036176266166506044,0.45428377273186693,Anger,Anger.png,14,14\Anger.png
0.6548696924323739,0.001722044801796819,0.002629595157787044,-0.07304863731226352,0.3394032949705027,0.3208593200076551,0.1477606497304731,0.1976622277801095,-0.020145467679397077,0.44565562039531276,Contempt,Contempt.png,14,14\Contempt.png
0.6213578243162996,0.019551763018461947,0.03146613881274698,0.01490725402105772,0.37120537512101026,0.26729172347746627,0.1853052984820673,0.24539474947391873,-0.05047174398445836,0.4148485022817044,Disgust,Disgust.png,14,14\Disgust.png
0.6600194967642935,0.035092646080898605,0.05316902467868492,0.030519380430332053,0.4271607006807026,0.4422023834983362,0.3063958258357606,0.31037892593126265,-0.10476679763687965,0.43439256722584135,Fear,Fear.png,14,14\Fear.png
0.8108603467987064,0.002020919712149788,0.0024923123048452255,-0.11559211259432756,0.3576611997492258,0.289254983864124,0.23840063069323444,0.27231977528313916,-0.06156071419683974,0.43555036974810785,Happy,Happy.png,14,14\Happy.png
0.6205172020650935,0.0008537743091110455,0.0013759053421312578,-0.03435237643436907,0.3693820572271493,0.3904731991746541,0.2470645598358923,0.23992910922225238,-0.06637185147971804,0.45406367450312635,Neutral,Neutral.png,14,14\Neutral.png
0.6500056153120694,0.002123923093142726,0.003267540734370875,-0.03837144363445926,0.33195970515206086,0.2964656886997509,0.2609429161036741,0.2697296537266435,-0.0648368576631598,0.446540878709167,Sad,Sad.png,14,14\Sad.png
0.6788892385832435,0.002934874877694168,0.004323047690034362,-0.029081718284147243,0.454582339387542,0.4506049033152314,0.3708849872168446,0.3725644704658749,-0.11966624596511853,0.4820595687946216,Surprised,Surprised.png,14,14\Surprised.png
0.643585372882038,0.0025051864617496623,0.003892541183759393,0.028302915376269177,0.4210382820788175,0.3772372630833218,0.22542626890185638,0.2178312742717006,-0.0822546010465537,0.4145502075885376,Anger,Anger.png,15,15\Anger.png
0.7550492734140895,0.0025319454044656145,0.0033533467818202206,0.0020229776814839574,0.2635030025597407,0.31518556788073093,0.3159493260425434,0.3762575891038275,-0.115253750798677,0.45721258069808324,Contempt,Contempt.png,15,15\Contempt.png
0.7704854372407451,0.005988603184351208,0.0077724965617792146,0.05251259079105878,0.31795901081637834,0.27441257979593814,0.2935180577894113,0.2770750658031779,-0.1110188135550657,0.4290379031637209,Disgust,Disgust.png,15,15\Disgust.png
0.7691458225772814,0.030282761842906927,0.039371887075388926,0.06198662889292175,0.428518487669905,0.45304125237757625,0.32723805180791793,0.4097535436161158,-0.15276482418184975,0.4484953892306809,Fear,Fear.png,15,15\Fear.png
0.9843867508755603,0.002806751486860136,0.0028512661645410365,-0.07634239757179885,0.31548454478735866,0.3307003979231255,0.3192710535739659,0.3345947578608433,-0.11046020231475827,0.42119109798781207,Happy,Happy.png,15,15\Happy.png
0.7438225973475034,0.004569856560360745,0.006143737005194493,0.00887381593693938,0.3624214943735807,0.3821703537313104,0.28063153512610506,0.27162788524094666,-0.09371392231935244,0.45380972702970057,Neutral,Neutral.png,15,15\Neutral.png
0.6837471082254477,0.0006733572357573188,0.0009848030695176668,0.010880898975675067,0.30486869525010546,0.30418390331121603,0.3108831301544198,0.3042302607803904,-0.12261587742719561,0.440913410118549,Sad,Sad.png,15,15\Sad.png
0.6974915709355751,0.3968346080748387,0.5689445660224715,0.16464477018812265,0.3985645515359993,0.46219393713385304,0.3521789851681988,0.3828634442374467,-0.1310924214958359,0.4552512290437548,Surprised,Surprised.png,15,15\Surprised.png
0.7726176202012185,0.0036684020053334176,0.00474801138545953,-0.02057424374557603,0.4502905719269682,0.37739402344262923,0.3391801526977795,0.3286365463992477,-0.10030703740155132,0.43659407252531973,Anger,Anger.png,16,16\Anger.png
0.769293379907864,0.0011053488206226273,0.0014368346493770193,0.03992213896929685,0.3435858213620038,0.3143769425579672,0.42694146030308866,0.39818157913087515,-0.13683038746218235,0.4303159563071589,Contempt,Contempt.png,16,16\Contempt.png
0.6010685593948704,0.002655784724736582,0.004418431582877538,-0.005913476367564483,0.32343841601457457,0.3255364664564114,0.3514255587028188,0.32011774987396596,-0.10815104279040148,0.36496858755379025,Disgust,Disgust.png,16,16\Disgust.png
0.7464082890197822,0.17344453104821622,0.2323718817540324,0.0816880934579486,0.43314693303592344,0.41515714118749625,0.42966003866009034,0.4065806638083298,-0.15753516595571357,0.418011430447984,Fear,Fear.png,16,16\Fear.png
0.9274059186911472,0.006254396135067632,0.006743961047750737,-0.0161380083999695,0.11211736679962239,0.1959677506207381,0.46474976196215895,0.4459687262904425,-0.13498193584548687,0.42814225918426113,Happy,Happy.png,16,16\Happy.png
0.7592896455817475,0.003487112752790494,0.0045925928010330805,-0.003027885161184933,0.43398497388433227,0.3769796277353215,0.342678464749268,0.34097764681802356,-0.10694687697602671,0.45288439719524987,Neutral,Neutral.png,16,16\Neutral.png
0.8005681929107725,0.0049760341666198376,0.006215620349476078,-0.028782367965030663,0.29952916190054046,0.31025144825992834,0.40720766664580715,0.372564154131134,-0.12662776747831117,0.40664628697458577,Sad,Sad.png,16,16\Sad.png
0.6565550520630916,0.0016927305446137206,0.002578196544369159,0.005045126261265087,0.47085555848878735,0.45174734757396867,0.39287083614115986,0.37851264393768874,-0.121093576960183,0.4499858684796109,Surprised,Surprised.png,16,16\Surprised.png
0.6243077594244675,0.0008180470299250256,0.0013103244469598021,-0.009062978155501318,0.36712190910760395,0.3612290063432903,0.18999902125341248,0.19887324566207357,-0.035140842104771274,0.44388012813485395,Anger,Anger.png,17,17\Anger.png
0.7228198460367935,0.002124083167098779,0.0029386025302743654,-0.00792672293949959,0.34837464107724064,0.4081822624880325,0.21963842575384965,0.2418340058371487,-0.07767355438657889,0.42890703431467936,Contempt,Contempt.png,17,17\Contempt.png
0.7600037734978448,0.03588196955935449,0.04721282130138653,0.0594797390162495,0.2864890363823245,0.3006376936868699,0.24109416691988736,0.2504911116247366,-0.07352242248242348,0.4134713555227135,Disgust,Disgust.png,17,17\Disgust.png
0.7225449807099401,0.25103558570822876,0.3474319869049342,0.17273180120542894,0.44194707279653667,0.4496406265895479,0.33405584493092383,0.37407586775688473,-0.10779570811488876,0.42417216040501865,Fear,Fear.png,17,17\Fear.png
0.8057605499463839,0.0009026553116305437,0.0011202511607690973,-0.08183753815854815,0.35964320895014595,0.3857127185260324,0.23867509469790235,0.23204539190903972,-0.0661342061401992,0.4325300906069841,Happy,Happy.png,17,17\Happy.png
0.7674269588412258,0.0005866944454513197,0.0007644944892771384,-0.005203483820285162,0.4033037340220282,0.3970509887589558,0.27138330658781057,0.2800528910755986,-0.07977879372108165,0.4459257667533092,Neutral,Neutral.png,17,17\Neutral.png
0.6935347358380134,0.0012247419600386826,0.0017659392252640043,0.011428703758054397,0.4316715510333701,0.4287748431848774,0.2834997000108557,0.268645013360038,-0.10343665632312876,0.4177305674518093,Sad,Sad.png,17,17\Sad.png
0.659573067861195,0.23543091093338392,0.35694385574741777,0.100448292792801,0.42759811839821876,0.4435591884929367,0.29307165621947223,0.3579590003475748,-0.08360360047491029,0.45321811338080037,Surprised,Surprised.png,17,17\Surprised.png
0.7701750284640893,0.0012512873718727611,0.0016246771200710052,-0.03198615786850298,0.37999493475248586,0.36768346440437,0.19631777448286683,0.1927831543139093,-0.04695797223113797,0.4858212111922842,Anger,Anger.png,18,18\Anger.png
0.8521054587061674,0.0027807579029411654,0.003263392589657693,0.015089332417385297,0.34297493873979557,0.24793973425556962,0.2784316912823751,0.3019816993185874,-0.10934176526593588,0.4060044815540933,Contempt,Contempt.png,18,18\Contempt.png
0.9928500943504084,0.007858879100060057,0.007915466019808214,-0.12256763075299229,0.255848832888093,0.10284639856250337,0.2699442198470291,0.3513707050679191,-0.06903472128951633,0.40365986080935956,Disgust,Disgust.png,18,18\Disgust.png
0.7886170687295776,0.06467331285303499,0.0820084086549276,0.060042082180709,0.4252946116249367,0.43494993542884036,0.3548701686180238,0.3681749354383735,-0.14333424256258995,0.4603252567979331,Fear,Fear.png,18,18\Fear.png
1.1351313500294922,0.2652895287671785,0.2337080154224183,-0.017946830561938687,0.27474655265135384,0.2778622317264068,0.37127298140854764,0.3450658711802685,-0.12802043366696297,0.45413111905008013,Happy,Happy.png,18,18\Happy.png
0.8213463905466265,0.005884031746316524,0.007163877080562171,0.08207682493383747,0.3444989755156065,0.3049386811931295,0.3364452899225016,0.33599356122439145,-0.1365912052770243,0.44200277640039937,Neutral,Neutral.png,18,18\Neutral.png
0.9559887166272429,0.005836252884574076,0.006104932702795728,-0.08893117285487258,0.16078611499041334,0.12538456089206232,0.3091419997757703,0.3126810135623126,-0.06091110048736627,0.42437855890906884,Sad,Sad.png,18,18\Sad.png
0.802847207576796,0.003169289003652186,0.003947556927626359,-0.012624018485542843,0.4519183471852268,0.4370453361668549,0.4350445188197049,0.4240732809609032,-0.13920810689306437,0.500256136948886,Surprised,Surprised.png,18,18\Surprised.png
0.7015730515867952,0.005283853275940902,0.0075314263177066925,-0.05757548155849408,0.32224531813091944,0.30311441388704474,0.23067860937898851,0.2143784432401823,-0.054734544918636205,0.4005805733832068,Anger,Anger.png,2,2\Anger.png
0.7416657400441953,0.004671635776946789,0.0062988341322524595,-0.05454065392553898,0.23780736605506997,0.33438164109526924,0.24542386654601644,0.1843602499431588,-0.04117521042141032,0.4078201606195747,Contempt,Contempt.png,2,2\Contempt.png
0.8140188873003839,0.0029079948760328315,0.003572387998623606,-0.04249053379940323,0.30402581208510665,0.24293346929031998,0.2492295802665125,0.3073274729708069,-0.09086027546558241,0.3887912058725183,Disgust,Disgust.png,2,2\Disgust.png
0.743724484161394,0.044414036462485595,0.05971832000965482,0.007560090598667962,0.3813849729519086,0.3954418778303629,0.3133216941446273,0.312431886842245,-0.11001090294535923,0.4173336204881492,Fear,Fear.png,2,2\Fear.png
0.8458075145758904,0.0019605367500054906,0.0023179439745750876,-0.10076828522274955,0.2820740097897662,0.2776810186761465,0.2802976257612717,0.28685081218485353,-0.08779057040428458,0.4040171504775052,Happy,Happy.png,2,2\Happy.png
0.7561531059733935,0.0044621943731006095,0.005901170591881464,0.007322105639438821,0.3645805670676192,0.3608302312925496,0.2791684668031595,0.2890845136085101,-0.10795031059179475,0.40394378917531104,Neutral,Neutral.png,2,2\Neutral.png
0.7363089341055054,0.0030962498915425916,0.004205090476341355,-0.03645505346109232,0.39632209986867106,0.3796044571472433,0.22886187371761751,0.20840064698243013,-0.06687169990438589,0.40966508778509486,Sad,Sad.png,2,2\Sad.png
0.6682039214492715,0.03962005836731077,0.05929327530449598,0.006164359953880102,0.37228957605659435,0.4346319688839195,0.41758440832500004,0.39613178017983797,-0.12391522687829915,0.43735952515906423,Surprised,Surprised.png,2,2\Surprised.png
0.6791038180336901,0.007018628494366884,0.010335118096627452,-0.02981817303044508,0.4182241874345095,0.40635840953498936,0.21278854903231925,0.2771811963046115,-0.07583693700906986,0.43307925048781554,Anger,Anger.png,3,3\Anger.png
0.8180504685432743,0.050156019378417495,0.061311569390287424,0.014492844674144684,0.25628119766545415,0.2730267202380345,0.2428373764867971,0.3036544639825812,-0.09160125264311626,0.3943091583637948,Contempt,Contempt.png,3,3\Contempt.png
0.812911733831006,0.03769034887294507,0.04636456941118652,0.02261511567896983,0.2649397785138495,0.25387082037564773,0.2401242332405956,0.2987761236762742,-0.09358500992719856,0.3874525736439559,Disgust,Disgust.png,3,3\Disgust.png
0.7798163156085212,0.030009226589970774,0.03848238041053683,0.022138401332202094,0.3383335742076446,0.3611122874501688,0.3391220413008202,0.4121505099000968,-0.13803800714751024,0.4158056544100266,Fear,Fear.png,3,3\Fear.png
0.9970258238314406,0.022049274873256672,0.02211502674373821,-0.11257415260821199,0.21300703147415642,0.22685759943538847,0.33093699507044727,0.3501407999918272,-0.11277117666255063,0.40367533377455855,Happy,Happy.png,3,3\Happy.png
0.8206593044608924,0.0035390749592165154,0.004312472456604809,-0.019450132474145437,0.33495066205702506,0.35424431179525734,0.2633850097284598,0.3443543456720291,-0.10124942892381411,0.42923786527062285,Neutral,Neutral.png,3,3\Neutral.png
0.8655734535718395,0.0034671028565725504,0.0040055512755319475,-0.015098284160927058,0.2760276153773596,0.2950222118255469,0.3272986376934143,0.3788865036250869,-0.11654140543203391,0.4077164864037556,Sad,Sad.png,3,3\Sad.png
0.7648773273975652,0.007686469994213049,0.010049271523178886,-0.006994724469355259,0.4400965416584114,0.4057328442534182,0.3643187224088272,0.45122084520732536,-0.16017907571308124,0.4431098595547692,Surprised,Surprised.png,3,3\Surprised.png
0.7260615657136478,0.0030400533468179047,0.0041870404705823564,-0.045789822996421356,0.3837723339633225,0.36199918415931304,0.27421922278695193,0.2495944045507862,-0.07021032091360555,0.43916917755073187,Anger,Anger.png,4,4\Anger.png
0.7111483829506271,0.006795901219503599,0.009556221776227595,-0.020926501160200565,0.32789520717123427,0.31765803815749977,0.30395556035390975,0.2549700753666442,-0.06269372826314576,0.4062862180679306,Contempt,Contempt.png,4,4\Contempt.png
0.6815437836579498,0.002907249678951549,0.004265676663751893,-0.060472107144353804,0.3354146523830245,0.3490765470885252,0.24603078907309445,0.17789780391575472,-0.050394123474391206,0.4242892713233827,Disgust,Disgust.png,4,4\Disgust.png
0.7541141610092881,0.09229513869422802,0.12238865290906313,0.044209493618809756,0.41484614063263675,0.3694435600140174,0.4300273693374097,0.40269262023519053,-0.1225961532129445,0.45768975157393316,Fear,Fear.png,4,4\Fear.png
0.9153683035856977,0.14819310635245037,0.16189433682334137,-0.030023012495255737,0.41599575048641546,0.38283449260858293,0.33465076037396513,0.3037373404175988,-0.11791921794013403,0.3988957508011442,Happy,Happy.png,4,4\Happy.png
0.6952985234188731,0.0004402749380715667,0.0006332162229979402,-0.0021292548575755736,0.3796296992520689,0.3691571772988301,0.3270251765919413,0.29590352139948634,-0.10639664967387846,0.42153650876714516,Neutral,Neutral.png,4,4\Neutral.png
0.7170067137896177,0.0020488679201501035,0.0028575256315182076,-0.03627141934436297,0.3218079059265921,0.29761821658213294,0.32155235835774504,0.31074913278721383,-0.06379115237521016,0.42503119682183654,Sad,Sad.png,4,4\Sad.png
0.6963078552445616,0.09490639173979881,0.1362992744167604,0.0774339235921582,0.37213912453374104,0.3849127470324895,0.3667318231814945,0.3167791988745526,-0.12043987629494783,0.4334165335912822,Surprised,Surprised.png,4,4\Surprised.png
0.8050320060403402,0.009483101841222209,0.011779767748736267,0.04447832257784326,0.2800639833132726,0.2512093895401585,0.21292461760124312,0.2836610624821492,-0.07051417946597542,0.3814465373562248,Anger,Anger.png,5,5\Anger.png
0.903703689593609,0.0018857718657338952,0.0020867124929736906,0.07279152193389703,0.39499645928732524,0.3949211345011012,0.2913046427414119,0.29440666060481135,-0.13034298226881416,0.3907851160505682,Contempt,Contempt.png,5,5\Contempt.png
0.7662838857642866,0.0034497415323359107,0.004501904704664983,0.045217733552022174,0.21682590742888952,0.1678862416604397,0.222196613467909,0.2641403889554858,-0.08288648688521527,0.37804217343153407,Disgust,Disgust.png,5,5\Disgust.png
0.7494849150659427,0.05775510364630569,0.07705962511813737,0.06169490897625095,0.421183817951992,0.3340223581532978,0.24141298934488836,0.23863033781282728,-0.1020726162449916,0.39416204937430854,Fear,Fear.png,5,5\Fear.png
1.0327283868173005,0.0030662631386704515,0.0029690867499376217,-0.02958632940836384,0.21641722044504794,0.2797943838692848,0.4031637775942046,0.4070290056828839,-0.12369815361418203,0.3950854450450232,Happy,Happy.png,5,5\Happy.png
0.8706276469359568,0.0021921560851999953,0.002517900247039826,0.05344608698545299,0.2393989354318787,0.2360782028374723,0.2644380563471925,0.26019583058558954,-0.09240045390086277,0.37970882353960655,Neutral,Neutral.png,5,5\Neutral.png
0.8878747714678463,0.006514248007352386,0.0073368912821925045,-0.008942412685740763,0.28095981479139787,0.2544311826431949,0.2278095299218239,0.29380003197902416,-0.06760189534086616,0.37152739548556624,Sad,Sad.png,5,5\Sad.png
0.8575947798914664,0.002230075025693513,0.002600380130107149,0.07056678859331189,0.3917368780569966,0.4030761410954761,0.3275697143752467,0.2948902608093213,-0.11682296419639682,0.4047026120219021,Surprised,Surprised.png,5,5\Surprised.png
0.8207489164269389,0.031921548933686365,0.038893149173446113,0.00761479905718372,0.3828200881997334,0.3597112597009368,0.17665815849449687,0.18700761419748843,-0.0433901888010953,0.41699619911539304,Anger,Anger.png,6,6\Anger.png
